    6.54300E+02    6.93748E-01    4.99699E-01
    6.54400E+02    7.10803E-01    4.91250E-01
    6.54500E+02    7.45359E-01    4.74564E-01
    6.54600E+02    8.30112E-01    4.36000E-01
    6.54700E+02    1.32152E+00    2.66729E-01
    6.54800E+02    1.13435E+00    3.21630E-01
    6.54900E+02    1.17447E+00    3.08981E-01
    6.55000E+02    1.59687E+00    2.02530E-01
    6.55100E+02    1.49753E+00    2.23683E-01
    6.55200E+02    1.89446E+00    1.50399E-01
    6.55300E+02    1.67880E+00    1.86598E-01
    6.55400E+02    9.76606E-01    3.76587E-01
    6.55500E+02    9.44212E-01    3.88986E-01
    6.55600E+02    1.53016E+00    2.16501E-01
    6.55700E+02    9.77233E-01    3.76351E-01
    6.55800E+02    1.04578E+00    3.51417E-01
    6.55900E+02    1.41224E+00    2.43597E-01
    6.56000E+02    1.72025E+00    1.79022E-01
    6.56100E+02    1.08703E+00    3.37215E-01
    6.56200E+02    1.40337E+00    2.45766E-01
    6.56300E+02    1.27252E+00    2.80125E-01
    6.56400E+02    1.52954E+00    2.16635E-01
    6.56500E+02    1.11934E+00    3.26495E-01
    6.56600E+02    8.25485E-01    4.38022E-01
    6.56700E+02    7.48621E-01    4.73018E-01
    6.56800E+02    7.10469E-01    4.91414E-01
    6.56900E+02    6.89137E-01    5.02009E-01
    6.57000E+02    6.76803E-01    5.08239E-01
    6.57100E+02    6.69484E-01    5.11972E-01
    6.57200E+02    6.64195E-01    5.14688E-01
    6.57300E+02    6.62718E-01    5.15449E-01
    6.57400E+02    6.70906E-01    5.11245E-01
    6.57500E+02    7.54368E-01    4.70308E-01
    6.57600E+02    6.78199E-01    5.07530E-01
    6.57700E+02    6.64663E-01    5.14447E-01
    6.57800E+02    6.67173E-01    5.13157E-01
    6.57900E+02    6.91286E-01    5.00931E-01
    6.58000E+02    8.32131E-01    4.35121E-01
    6.58100E+02    7.65886E-01    4.64922E-01
    6.58200E+02    6.76313E-01    5.08488E-01
    6.58300E+02    6.54114E-01    5.19903E-01
    6.58400E+02    6.44742E-01    5.24798E-01
    6.58500E+02    6.40617E-01    5.26967E-01
